d_most_recent_category,d_fiscal_year,total
10_office_management,2018-2019,1025776.21
10_office_management,2019-2020,1604501.4500000002
11_defence,2017-2018,98947.4325192802
11_defence,2018-2019,0
11_defence,2020-2021,10700.869999999999
2_professional_services,2017-2018,154760.0094124424
2_professional_services,2018-2019,195458.14337557604
2_professional_services,2019-2020,114597.37721198157
5_transportation_and_logistics,2017-2018,1316877.6632755476
5_transportation_and_logistics,2018-2019,88356.41790145988
