d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1941079.50,1997685.51
2018-2019,2352910.12,2388458.31
2019-2020,3119328.75,3082586.53
2020-2021,2424331.55,2306114.59
2021-2022,4389326.69,4051856.37
2022-2023,6046303.24,5415709.74
