owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,1700281.83
dfo-mpo,2018-2019,1143132.59
dfo-mpo,2019-2020,1043756.9682777778
dfo-mpo,2020-2021,435667.0317222222
dnd-mdn,2017-2018,5531.81129476584
dnd-mdn,2018-2019,180471.64285714287
dnd-mdn,2019-2020,19475.357142857145
pc,2018-2019,74865
pc,2019-2020,68161.8
pc,2020-2021,26772.379999999997
pwgsc-tpsgc,2020-2021,178036.71462829737
tc,2017-2018,235265.86020964358
tc,2018-2019,1049498.3948115811
tc,2019-2020,2310073.9427990424
tc,2020-2021,2242687.486195019
