d_fiscal_year,total,total_constant_2019_dollars
2017-2018,341905.75,352333.96
2018-2019,545891.54,555671.22
2019-2020,845084.65,835831.62
2020-2021,933992.29,888694.28
2021-2022,888798.66,823921.34
2022-2023,840844.77,750430.27
