d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2767733.20,2825183.60
2018-2019,5196701.19,5262487.77
2019-2020,3464744.59,3456896.36
2020-2021,2971375.18,2893268.11
2021-2022,4365932.84,3267662.91
