d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,965.15,943.12
1_facilities_and_construction,2020-2021,44034.85,41935.30
11_defence,2017-2018,505687.04,521174.20
11_defence,2018-2019,217139.25,221673.63
11_defence,2019-2020,254909.69,252782.10
11_defence,2020-2021,340896.56,324697.43
11_defence,2021-2022,243866.91,226297.75
11_defence,2022-2023,950991.61,852501.58
3_information_technology,2017-2018,359372.31,370334.10
3_information_technology,2018-2019,425086.06,433452.98
3_information_technology,2019-2020,391004.57,387796.45
3_information_technology,2020-2021,395511.93,376510.88
3_information_technology,2021-2022,528820.13,490968.09
3_information_technology,2022-2023,34597.31,30990.50
