owner_org,d_fiscal_year,total,total_constant_2019_dollars
csa-asc,2017-2018,285213.13,293880.12
csa-asc,2018-2019,368108.98,375078.43
csa-asc,2019-2020,328897.36,326214.38
csa-asc,2020-2021,320281.79,305318.61
csa-asc,2021-2022,436690.72,407917.54
dnd-mdn,2017-2018,505687.04,520999.44
dnd-mdn,2018-2019,217139.25,221463.38
dnd-mdn,2019-2020,257084.50,254886.82
dnd-mdn,2020-2021,398256.41,379716.01
dnd-mdn,2021-2022,257058.46,240101.16
ic,2017-2018,30956.22,31902.36
ic,2018-2019,28421.28,28940.75
ic,2019-2020,33473.18,33154.27
ic,2020-2021,38808.36,36997.18
ic,2021-2022,42135.56,39439.82
nrc-cnrc,2017-2018,15700.09,16132.74
nrcan-rncan,2017-2018,27502.88,28273.64
nrcan-rncan,2018-2019,28555.79,29077.76
nrcan-rncan,2019-2020,28634.03,28404.24
nrcan-rncan,2020-2021,36421.79,34684.80
nrcan-rncan,2021-2022,49993.85,46782.30
