owner_org,d_fiscal_year,total
aafc-aac,2017-2018,4541.141395348837
aafc-aac,2018-2019,10874.838604651162
aandc-aadnc,2017-2018,362620.93
aandc-aadnc,2018-2019,27863.05
atssc-scdata,2017-2018,160318.97
cannor,2019-2020,10783
cbsa-asfc,2017-2018,24930.47
cbsa-asfc,2018-2019,12749.41
cbsa-asfc,2019-2020,31086.039999999997
cic,2017-2018,70397.68081081081
cic,2018-2019,217390.00951176984
cic,2019-2020,139022.31967741935
cic,2020-2021,18046.19
cra-arc,2017-2018,21149.550000000003
cra-arc,2019-2020,160467.49
cra-arc,2020-2021,0
crtc,2017-2018,18023.74
crtc,2020-2021,32011.88
csa-asc,2017-2018,197337.5500613497
csa-asc,2018-2019,230829.56
csa-asc,2019-2020,193120.06472972973
csa-asc,2020-2021,19511.86418918919
csc-scc,2019-2020,167291.2
csps-efpc,2017-2018,175739.52380530973
csps-efpc,2018-2019,69696.49
csps-efpc,2019-2020,74893.3
csps-efpc,2020-2021,34171.2
dfatd-maecd,2017-2018,1252921.24
dfatd-maecd,2018-2019,309838.88
dfatd-maecd,2019-2020,11923.76
dfatd-maecd,2020-2021,690594.76
dfo-mpo,2019-2020,65814.36
dnd-mdn,2017-2018,906893.9583143684
dnd-mdn,2018-2019,1515414.8760740282
dnd-mdn,2019-2020,1394212.3017292507
dnd-mdn,2020-2021,733761.2038823529
elections,2019-2020,50725.82
esdc-edsc,2017-2018,351614.2298431613
esdc-edsc,2018-2019,217851.47250410554
esdc-edsc,2019-2020,326350.6821552661
esdc-edsc,2020-2021,917246.0919984507
hc-sc,2017-2018,107418.95
irb-cisr,2020-2021,284727.88
isc-sac,2018-2019,27863.05
isc-sac,2019-2020,382460.86
isc-sac,2020-2021,13859.56
lac-bac,2017-2018,11024.399123287672
lac-bac,2018-2019,10921.272376824612
lac-bac,2019-2020,10916.02282865484
lac-bac,2020-2021,13431.104712328768
mgerc-ceegm,2019-2020,982.2683109919572
mgerc-ceegm,2020-2021,44815.99168900805
nfb-onf,2017-2018,777045.6293570643
nfb-onf,2018-2019,375504.9261121862
nfb-onf,2019-2020,817052.8162147936
nfb-onf,2020-2021,1700121.775218706
nrc-cnrc,2018-2019,27416.41
nrcan-rncan,2018-2019,324434.58
nserc-crsng,2017-2018,24010.97
nserc-crsng,2018-2019,10401.65
pc,2019-2020,1622.376062992126
pc,2020-2021,37010.45393700787
pco-bcp,2018-2019,338269.80839948787
pco-bcp,2019-2020,573436.2416005122
pco-bcp,2020-2021,270828.02
psc-cfp,2018-2019,184952.46
psc-cfp,2019-2020,95331.1
pwgsc-tpsgc,2017-2018,6373099.046037743
pwgsc-tpsgc,2018-2019,16310046.515320478
pwgsc-tpsgc,2019-2020,9565598.005622461
pwgsc-tpsgc,2020-2021,5617614.486644593
rcmp-grc,2017-2018,35091.06
rcmp-grc,2018-2019,32216.969999999998
rcmp-grc,2019-2020,320062.58109375
rcmp-grc,2020-2021,614236.23890625
ssc-spc,2017-2018,186332.91999999998
ssc-spc,2018-2019,683638.36
ssc-spc,2019-2020,802353.1739130435
ssc-spc,2020-2021,95322.61431406933
statcan,2017-2018,238126.57
statcan,2018-2019,14876.6
statcan,2019-2020,124642.09562841529
statcan,2020-2021,107714.4043715847
tsb-bst,2018-2019,79608.3
vac-acc,2017-2018,11023.55
vac-acc,2019-2020,17468.59
