d_fiscal_year,total,total_constant_2019_dollars
2017-2018,191296.90,195936.31
2018-2019,599783.87,607040.18
2019-2020,660056.90,652082.59
2020-2021,825279.98,783775.59
2021-2022,884189.16,817542.58
