owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,17388.00,17891.24
aafc-aac,2018-2019,30245.51,30528.05
aafc-aac,2019-2020,39220.39,38470.16
aafc-aac,2020-2021,6823.95,6498.59
aafc-aac,2021-2022,17323.95,15931.24
cnsc-ccsn,2019-2020,63031.50,61951.41
cnsc-ccsn,2020-2021,132221.25,125917.03
cnsc-ccsn,2021-2022,132221.25,122929.49
dfo-mpo,2020-2021,67892.48,64489.88
dfo-mpo,2021-2022,242645.79,223564.36
dfo-mpo,2022-2023,142410.00,126737.34
dnd-mdn,2018-2019,210776.09,214263.04
dnd-mdn,2019-2020,398490.83,395022.48
dnd-mdn,2020-2021,407016.93,387448.88
dnd-mdn,2021-2022,229905.80,213705.33
ec,2017-2018,83647.50,86047.98
ec,2018-2019,224735.00,227090.66
ec,2019-2020,80908.00,79690.45
ec,2021-2022,37946.03,34302.60
ec,2022-2023,322100.00,288216.43
hc-sc,2018-2019,27183.00,27436.93
hc-sc,2020-2021,24690.50,23680.35
hc-sc,2021-2022,18650.00,17403.12
hc-sc,2022-2023,38420.00,34346.81
isc-sac,2018-2019,15029.00,15308.68
isc-sac,2020-2021,3371.74,3177.11
isc-sac,2021-2022,72393.31,67305.91
isc-sac,2022-2023,72393.31,64777.83
nrc-cnrc,2019-2020,2138.71,2089.89
nrc-cnrc,2020-2021,22848.33,21709.89
nrc-cnrc,2021-2022,38012.96,35377.76
nrc-cnrc,2022-2023,41882.50,37080.41
nrcan-rncan,2017-2018,80664.45,83067.12
nrcan-rncan,2018-2019,56823.50,57544.27
nrcan-rncan,2019-2020,37926.25,37650.94
nrcan-rncan,2020-2021,15000.75,14134.84
nrcan-rncan,2021-2022,77321.00,71405.46
nrcan-rncan,2022-2023,33600.00,29796.57
phac-aspc,2018-2019,15637.44,15993.32
phac-aspc,2019-2020,7601.76,7428.24
phac-aspc,2020-2021,99847.83,94495.76
phac-aspc,2021-2022,12012.00,11375.30
phac-aspc,2022-2023,121170.69,107924.52
ssc-spc,2017-2018,5723.79,5900.72
ssc-spc,2018-2019,5723.79,5833.47
ssc-spc,2019-2020,5739.47,5693.69
tc,2017-2018,3873.16,3983.77
tc,2018-2019,13630.54,13969.06
tc,2019-2020,25000.00,24526.56
tc,2020-2021,45200.00,43132.74
tc,2021-2022,3315.22,2996.91
tc,2022-2023,74089.78,66089.75
