owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,963751.39,994647.02
dfo-mpo,2018-2019,1782186.30,1809966.81
dfo-mpo,2019-2020,1422085.58,1422876.38
dfo-mpo,2021-2022,506971.75,467359.61
pwgsc-tpsgc,2017-2018,242428.30,249176.82
pwgsc-tpsgc,2018-2019,529823.15,541237.74
