d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,22194.1
1_facilities_and_construction,2018-2019,22333.37319266158
1_facilities_and_construction,2019-2020,22676.178385772913
1_facilities_and_construction,2020-2021,22699.411709236738
10_office_management,2017-2018,1103920.5596720448
10_office_management,2018-2019,887497.1899035911
10_office_management,2019-2020,563205.029577887
10_office_management,2020-2021,428232.3746101996
2_professional_services,2017-2018,4322565.795003935
2_professional_services,2018-2019,4097599.7885871558
2_professional_services,2019-2020,3246852.120002882
2_professional_services,2020-2021,28071073.18478894
3_information_technology,2017-2018,4907416.571873326
3_information_technology,2018-2019,4002356.243457785
3_information_technology,2019-2020,3042424.6707931375
3_information_technology,2020-2021,3906147.58350218
4_medical,2018-2019,10473.467783857728
4_medical,2019-2020,10502.16221614227
5_transportation_and_logistics,2019-2020,39389.54
5_transportation_and_logistics,2020-2021,39213.9309375
6_industrial_products_and_services,2018-2019,23683.670000000002
7_travel,2017-2018,140014
7_travel,2018-2019,40476.19047619048
7_travel,2019-2020,77176.39982142857
7_travel,2020-2021,80276.56004106188
9_human_capital,2017-2018,1053205.1855015215
9_human_capital,2018-2019,1306650.1985427174
9_human_capital,2019-2020,1343853.605843149
9_human_capital,2020-2021,1941716.1909562608
