d_vendor_name,overall_total
R E GILMORE INVESTMENTS,197723.84
MELTWATER,190051.38
IPSOS,188256.37
AINSWORTH,186226.43
FORD MOTOR COMPANY,175823.62
NEPTUNE SECURITY SERVICES,175313.85
AGILENT,174200.88
TYCO INTEGRATED FIRE SECURITY,167899.77
LES ENQUETES HENRI,152738.39
AON REED STENHOUSE,150226.18
PHOENIX STRATEGIC PERSPECTIVES,145333.79
UNIVERSITY OF OTTAWA,140240.00
S P GLOBAL MARKET INTELLIGENCE,140158.48
LES TRAITEURS BYTOWN CATERING,137062.92
PURESPIRIT SOLUTIONS,131721.01
ST JOSEPH PRINT GROUP,130679.46
HAWORTH,130678.45
SYSTEMATIX SOLUTIONS,127114.27
OPENTEXT,126205.50
TIREE,125809.68
QMR,123475.35
ARI FINANCIAL SERVICES,121602.89
NOVA NETWORKS,117470.87
METTLER TOLEDO,111355.57
DYNAMIC PERSONNEL CONSULTANTS,108139.88
CONFERENCE BOARD OF CANADA,103025.84
GENERAL MOTORS,99134.54
SUNCOR ENERGY,94143.39
LEAN AGILITY,93726.00
AVI SPL,89045.32
THE VCAN GROUP,86784.00
FOX TRANSLATIONS,86662.34
LIONBRIDGE,85437.43
RHEA,84416.71
ASOKAN BUSINESS INTERIORS,83500.97
HEWLETT PACKARD,77511.86
CSDC SYSTEMS,75308.97
MEDIA Q,70087.50
UNIVERSITY OF REGINA,66149.16
TOYOTA,64805.36
MALATEST,64751.83
EKOS RESEARCH ASSOCIATES,64467.96
PROCOM CONSULTANTS,63963.84
HALPENNY INSURANCE BROKERS,63818.71
MAXSYS STAFFING AND CONSULTING,63412.34
ECOLE DE LANGUES ABCE,60188.79
"NATTIQ",59868.76
CBI MILLWRIGHT SERVICES,58970.86
BERLITZ CANADA,58539.25
GENERAL DYNAMICS,55917.63
PHASELOCK SYSTEMS INTERNATIONAL,55590.76
BEVA GLOBAL MANAGEMENT,55579.06
TELUS CANADA,53149.71
ECOLE DE LANGUES EAGLE,51120.50
UBIQUS CANADA,50721.84
NITAM SOLUTIONS,49582.14
JIM PATTISON INDUSTRIES,48121.80
WESTBURY NATIONAL SHOW SYSTEMS,48050.99
SUBARU CANADA,46704.46
CDW CANADA,46340.68
OXFORD ECONOMICS USA,45675.34
"NATIONAL ARTS CENTRE",45200.00
DASCO STORAGE SOLUTIONS,43145.66
EVALUATION PERSONNEL SELECTION,38445.43
TOTEM OFFISOURCE,38388.73
NOVIPRO,38282.41
SAS INSTITUTE,38220.34
TURTLE ISLAND STAFFING,36404.65
ITEX,35739.10
GRANICUS CANADA HOLDINGS,35267.87
INSTITUTE ON GOVERNANCE,34500.00
ANIXTER,33867.59
TELECOM COMPUTER SERVICES,33067.57
INLAND AUDIO VISUAL,31158.93
GRAYBRIDGE INTERNATIONAL CONSULTING,30685.29
EBERHARD VON HUENE ASSOCIATES,30626.38
MARKIDO,28903.97
TOROMONT,27599.01
MORNEAU SHEPELL,27283.85
GATESTONE,27087.60
NUA OFFICE,27004.95
ACOSYS CONSULTING SERVICES,25689.25
IPSS,24973.11
CHEMICAL ABSTRACTS SERVICE,24877.26
HYPERACTIVE PRODUCTIONS,24605.75
TEKSYSTEMS CANADA,24532.30
INFO TECH RESEARCH GROUP,24441.48
ARTEMP PERSONNEL SERVICES,23262.19
R R INTERNATIONAL TRANSLATION,22995.00
SIMEX DEFENCE,22929.88
STANTEC,22261.00
VIDCRUITER,21354.85
CALYTERA SOFTWARE,19454.09
LEGER MARKETING,19017.48
OTTAWA BUSINESS INTERIORS,18404.74
COMPASS GROUP CANADA,18193.16
DIRECT ENERGY BUSINESS,18004.74
GLOBAL UPHOLSTERY,17676.25
DONNA CONA,17429.98
THALES,17120.53
GROUPE EDGENDA,13677.43
FAST FORWARD FRENCH,13500.00
UNITED RENTALS,12654.00
PATTISON SIGN GROUP,11865.00
PRINTERS PLUS,11743.20
IFATHOM,11639.00
PLEIAD CANADA,11359.53
KORN FERRY CA,11300.00
PALADIN GROUP,11134.62
KNOWLEDGE CIRCLE LEARNING SERVICES,10974.00
SOLID CADDGROUP,10746.21
R W TOMLINSON,10602.56
STIFF SENTENCES,10500.00
IVAN S CAMERA,10420.69
IRON MOUNTAIN,10347.76
WSP,10000.50
CARLETON UNIVERSITY,8461.90
FACTIVA,7694.07
XEROX,7114.56
JOHN WILEY SONS,4783.51
