d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2019-2020,786.96,767.92
it_consulting_services,2020-2021,22095.54,21005.57
it_devices_equipment,2017-2018,1750900.59,1793352.25
it_devices_equipment,2018-2019,2041740.20,2071526.93
it_devices_equipment,2019-2020,2089560.44,2065765.95
it_devices_equipment,2020-2021,2953412.67,2808566.88
it_devices_equipment,2021-2022,2539229.52,2352760.60
it_other,2017-2018,406539.64,417248.19
it_other,2018-2019,93566.01,95021.95
it_other,2019-2020,20869.66,20752.96
it_other,2020-2021,17684.22,16749.97
it_other,2021-2022,27771.70,26082.19
it_software_licensing,2017-2018,16017.11,16431.73
it_software_licensing,2018-2019,24730.28,25071.12
it_software_licensing,2019-2020,73891.98,73285.91
it_software_licensing,2020-2021,44212.73,41959.99
it_software_licensing,2021-2022,87260.61,80665.86
