owner_org,d_fiscal_year,total
cas-satj,2017-2018,23967.3
chrc-ccdp,2017-2018,263044.43000000005
chrc-ccdp,2018-2019,117169.7
chrc-ccdp,2020-2021,365072.6
cic,2018-2019,1110.1416393442623
cic,2019-2020,24284.34836065574
cra-arc,2017-2018,7676.478969072164
crtc,2017-2018,21088.71
csa-asc,2017-2018,12098.62
cta-otc,2017-2018,78417.11896649827
cta-otc,2018-2019,133928.88998666807
cta-otc,2019-2020,106262.65781292063
cta-otc,2020-2021,326879.7328106691
dnd-mdn,2017-2018,1326736.9646821069
dnd-mdn,2018-2019,1096523.026222662
dnd-mdn,2019-2020,2683889.7114503654
dnd-mdn,2020-2021,1497867.0807643095
esdc-edsc,2019-2020,35332.64
mgerc-ceegm,2017-2018,224726.24000000002
mgerc-ceegm,2018-2019,67631.58
mgerc-ceegm,2020-2021,4900.443929712461
oic-ci,2017-2018,105427.01
oic-ci,2018-2019,6641.458983402489
oic-ci,2019-2020,49607.632406639
oic-ci,2020-2021,79687.91276110856
osfi-bsif,2020-2021,27213.23
pco-bcp,2018-2019,22672.32
rcmp-grc,2017-2018,13261.5
ssc-spc,2017-2018,1423749.9440871114
ssc-spc,2018-2019,1618297.1918550322
ssc-spc,2019-2020,1804588.469325912
ssc-spc,2020-2021,2229900.905100037
wage,2018-2019,192585.21000000002
wage,2019-2020,165033.3
wage,2020-2021,3750.339513381996
