d_fiscal_year,total,total_constant_2019_dollars
2017-2018,9180700.70,9417725.30
2018-2019,2354072.09,2377227.28
2019-2020,274768.36,274205.57
2020-2021,1006519.12,970005.98
2021-2022,1802274.96,1369080.91
