d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1497173.95,1542647.10
2018-2019,1720947.31,1746671.62
2019-2020,2498071.91,2476859.89
2020-2021,1729566.70,1647139.98
2021-2022,2019554.12,1860935.65
2022-2023,3202459.47,2850821.11
