normalized_vendor_name,original_vendor_name
THE MATHWORKS,The Math Works Inc.
THE MATHWORKS,THE MATHWORKS INC.
THE MATHWORKS,THE MATH WORKS INC
THE MATHWORKS,THE MATHWORKS INC
THE MATHWORKS,"The MathWorks, Inc."
THE MATHWORKS,"THE MATHWORKS, INC."
THE MATHWORKS,The Math Works Inc
THE MATHWORKS,"The MathWorks, Inc"
THE MATHWORKS,The Mathwork Inc.
THE MATHWORKS,The MathWorks Inc.
THE MATHWORKS,The MathWorks
THE MATHWORKS,THE MATWORKS INC.
THE MATHWORKS,The Mathworks
THE MATHWORKS,The Mathworks inc.
THE MATHWORKS,THE MATHWORKS. INC
THE MATHWORKS,The Math Works
THE MATHWORKS,The Mathworks Inc
THE MATHWORKS,THE MATH WORKS INC.
THE MATHWORKS,THE MATHWORK INC.
THE MATHWORKS,The Matworks Inc
THE MATHWORKS,"The Mathworks, Inc."
THE MATHWORKS,The Mathworks Inc.
THE MATHWORKS,THE MATHWORKS iNC
THE MATHWORKS,THE MATHWORKS
THE MATHWORKS,The MathWorks Inc
THE MATHWORKS,"THE MATHWORKS, INC"
