owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,1625.08,1652.99
aafc-aac,2018-2019,16031.18,16235.76
aafc-aac,2019-2020,10132.22,10146.11
aafc-aac,2021-2022,21617.68,13126.69
cbsa-asfc,2017-2018,23892.76,24533.22
csa-asc,2017-2018,106430.46,108544.75
csa-asc,2018-2019,224328.48,227191.26
csa-asc,2019-2020,185277.74,184800.98
csa-asc,2020-2021,48278.11,46887.97
csa-asc,2021-2022,99499.78,77811.73
dfo-mpo,2017-2018,78327.82,79673.28
dfo-mpo,2018-2019,193767.66,196542.76
dfo-mpo,2019-2020,373933.69,374381.15
dfo-mpo,2021-2022,594874.86,0.00
dnd-mdn,2017-2018,578547.07,595688.71
dnd-mdn,2018-2019,725997.30,735261.44
dnd-mdn,2019-2020,1224487.32,1221052.53
dnd-mdn,2020-2021,441355.89,428407.31
dnd-mdn,2021-2022,590954.20,429504.44
ec,2017-2018,164591.96,168332.44
ec,2018-2019,50025.97,50551.47
ec,2019-2020,46223.72,46139.51
ec,2020-2021,132998.28,129473.55
ec,2021-2022,61888.45,44713.77
esdc-edsc,2020-2021,177349.53,173623.01
esdc-edsc,2021-2022,51332.81,38994.48
fin,2017-2018,9769.42,9955.27
fin,2018-2019,13979.93,14152.71
ic,2017-2018,23570.67,23975.55
ic,2018-2019,11295.59,11404.90
ic,2020-2021,15390.80,14814.60
ic,2021-2022,36018.96,25098.40
nrc-cnrc,2017-2018,347151.86,355067.11
nrc-cnrc,2018-2019,296211.83,299968.22
nrc-cnrc,2019-2020,356011.12,354592.13
nrc-cnrc,2020-2021,569383.31,561725.41
nrc-cnrc,2021-2022,336388.54,266703.69
nrcan-rncan,2017-2018,146798.11,149654.13
nrcan-rncan,2018-2019,54494.57,55105.81
nrcan-rncan,2019-2020,206369.71,206029.85
nrcan-rncan,2020-2021,178493.25,173484.75
nrcan-rncan,2021-2022,111918.01,75888.57
osfi-bsif,2017-2018,14285.82,14668.76
osfi-bsif,2018-2019,36151.39,36619.76
osfi-bsif,2019-2020,12754.33,12728.21
osfi-bsif,2020-2021,12107.73,11853.32
rcmp-grc,2019-2020,16580.93,16603.66
ssc-spc,2018-2019,95900.05,97225.28
ssc-spc,2019-2020,66356.90,66220.98
ssc-spc,2020-2021,74156.99,72598.78
