owner_org,d_fiscal_year,total
aafc-aac,2017-2018,1625.0786567164182
aafc-aac,2018-2019,16031.181343283584
aafc-aac,2019-2020,10132.220000000001
cbsa-asfc,2017-2018,23892.76
csa-asc,2017-2018,106430.46047180842
csa-asc,2018-2019,224328.48420042044
csa-asc,2019-2020,185277.7442876252
csa-asc,2020-2021,48278.11046820306
dfo-mpo,2017-2018,78327.82
dfo-mpo,2018-2019,193767.66
dfo-mpo,2019-2020,373933.69
dnd-mdn,2017-2018,254031.77387751505
dnd-mdn,2018-2019,188201.13382081946
dnd-mdn,2019-2020,136849.68450444264
dnd-mdn,2020-2021,211206.26932844738
ec,2017-2018,84918.50180797504
ec,2018-2019,50025.969670659884
ec,2019-2020,46223.721683960335
ec,2020-2021,132998.27758266235
esdc-edsc,2020-2021,177349.53
fin,2017-2018,9769.415414455745
fin,2018-2019,13979.934585544257
ic,2017-2018,23570.67
ic,2018-2019,11295.59
ic,2020-2021,15390.800931506848
nrc-cnrc,2017-2018,347151.8648340487
nrc-cnrc,2018-2019,296211.8267910078
nrc-cnrc,2019-2020,356011.1162765665
nrc-cnrc,2020-2021,569383.307243028
nrcan-rncan,2017-2018,146798.10732457263
nrcan-rncan,2018-2019,54494.57003891969
nrcan-rncan,2019-2020,206369.71400723144
nrcan-rncan,2020-2021,178493.25279857646
osfi-bsif,2017-2018,14285.82
osfi-bsif,2018-2019,36151.39
osfi-bsif,2019-2020,12754.33
osfi-bsif,2020-2021,12107.730000000001
rcmp-grc,2019-2020,16580.93
ssc-spc,2018-2019,95900.05
ssc-spc,2019-2020,66356.9
ssc-spc,2020-2021,74156.98999999999
