d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2021-2022,116808.50,106747.25
1_facilities_and_construction,2022-2023,38871.50,34962.82
10_office_management,2019-2020,14670.81,14434.58
11_defence,2017-2018,261846.72,269947.14
11_defence,2018-2019,239494.91,243858.58
11_defence,2019-2020,166349.93,165256.42
11_defence,2020-2021,165798.58,157664.46
11_defence,2021-2022,230790.84,214561.04
11_defence,2022-2023,171443.83,153725.61
2_professional_services,2021-2022,16774.85,15492.15
2_professional_services,2022-2023,17997.21,16103.98
5_transportation_and_logistics,2021-2022,29720.60,26952.31
5_transportation_and_logistics,2022-2023,40250.00,35983.15
6_industrial_products_and_services,2017-2018,570775.72,588369.40
6_industrial_products_and_services,2018-2019,441351.81,450357.38
6_industrial_products_and_services,2019-2020,356342.14,353169.94
6_industrial_products_and_services,2020-2021,395385.35,376024.00
6_industrial_products_and_services,2021-2022,362936.89,337124.67
6_industrial_products_and_services,2022-2023,492610.20,438556.45
