d_fiscal_year,total,total_constant_2019_dollars
2017-2018,832622.44,858316.55
2018-2019,680846.71,694215.96
2019-2020,537362.88,532860.94
2020-2021,561183.93,533688.46
2021-2022,757031.68,700877.42
2022-2023,761172.74,679332.00
