d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5798277.14,5977508.13
2018-2019,7460723.88,7587367.07
2019-2020,13191179.64,13110312.72
2020-2021,10461949.33,9963130.73
2021-2022,5147591.73,4853771.67
