owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,17579.07,16799.70
aafc-aac,2021-2022,21968.34,20545.14
cbsa-asfc,2021-2022,104887.55,97555.84
cer-rec,2020-2021,8605.76,8224.21
cer-rec,2021-2022,3693.98,3519.66
cfia-acia,2017-2018,12804.49,13162.31
cfia-acia,2018-2019,32231.99,32821.16
cfia-acia,2019-2020,32320.30,32060.93
cfia-acia,2020-2021,32231.99,30729.16
cfia-acia,2021-2022,20977.51,19511.17
cic,2019-2020,54417.52,53390.03
cic,2020-2021,197249.98,188277.32
cic,2021-2022,54269.13,51708.09
cnsc-ccsn,2021-2022,7728.56,7188.33
csa-asc,2019-2020,44899.44,44416.53
csc-scc,2020-2021,162887.26,155886.51
csc-scc,2021-2022,162297.38,152181.19
dfatd-maecd,2020-2021,82805.96,79247.03
dfatd-maecd,2021-2022,110307.21,103221.19
dfo-mpo,2020-2021,52947.46,50891.67
dnd-mdn,2020-2021,220816.84,211395.11
dnd-mdn,2021-2022,274414.42,256786.32
esdc-edsc,2017-2018,173083.21,178388.08
esdc-edsc,2018-2019,173083.21,176247.00
esdc-edsc,2019-2020,173557.41,172164.60
esdc-edsc,2020-2021,173083.21,165013.12
esdc-edsc,2021-2022,173083.21,161964.53
feddevontario,2019-2020,5860.39,5720.79
feddevontario,2020-2021,17776.51,16752.50
ic,2020-2021,22081.59,21132.54
ic,2021-2022,7333.67,6987.58
isc-sac,2020-2021,65315.87,62468.57
isc-sac,2021-2022,91555.04,85627.22
jus,2020-2021,44944.83,43013.14
jus,2021-2022,56431.95,52658.46
lac-bac,2021-2022,97733.75,90902.09
nrcan-rncan,2020-2021,29415.26,28150.52
nrcan-rncan,2021-2022,22081.59,20538.07
nserc-crsng,2021-2022,8832.56,8215.16
opc-cpvp,2020-2021,9833.63,9375.13
opc-cpvp,2021-2022,5765.47,5461.02
osfi-bsif,2020-2021,16723.23,16004.48
osfi-bsif,2021-2022,18977.24,17776.84
pc,2020-2021,13328.33,12752.65
pc,2021-2022,18205.85,17047.12
pch,2020-2021,7064.33,6758.95
pch,2021-2022,9917.24,9280.17
statcan,2021-2022,11022.61,10464.04
tc,2020-2021,45747.24,43781.06
tc,2021-2022,15193.43,14476.43
