d_fiscal_year,total,total_constant_2019_dollars
2017-2018,185887.71,191608.10
2018-2019,205315.21,209249.69
2019-2020,311055.07,307792.98
2020-2021,1311364.61,1250328.01
2021-2022,1320273.72,1227597.51
2022-2023,804715.68,720955.41
