d_most_recent_category,total,percentage
11_defence,3763214.17,0.4849
6_industrial_products_and_services,1793082.49,0.231
3_information_technology,1189431.14,0.1533
1_facilities_and_construction,497660.67,0.0641
10_office_management,413268.67,0.0532
5_transportation_and_logistics,63975.91,0.0082
9_human_capital,24408.00,0.0031
8_security_and_protection,16032.44,0.0021
