d_most_recent_category,total,percentage
3_information_technology,4528403.135544521,0.6458928347118867
6_industrial_products_and_services,1485590.74,0.21189200377252848
1_facilities_and_construction,447330.3,0.06380338209106386
10_office_management,424047.34,0.060482499081147126
5_transportation_and_logistics,86836.81000000001,0.01238566260322432
9_human_capital,24408,0.003481349128549277
2_professional_services,14458.720000000001,0.002062268611600213
