owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,10339.50,10441.23
csc-scc,2021-2022,21582.75,20021.50
dfatd-maecd,2017-2018,59866.80,61361.33
dfatd-maecd,2018-2019,68239.95,69522.74
dfatd-maecd,2019-2020,19116.25,19184.22
dfo-mpo,2017-2018,24498.07,25075.54
dfo-mpo,2018-2019,55996.64,56679.21
dfo-mpo,2019-2020,14455.25,14429.69
dfo-mpo,2020-2021,66626.22,62762.52
dfo-mpo,2021-2022,90555.47,22568.60
dnd-mdn,2017-2018,714561.79,732985.91
dnd-mdn,2018-2019,940145.14,952974.03
dnd-mdn,2019-2020,1990049.91,1982943.28
dnd-mdn,2020-2021,914964.70,869869.66
dnd-mdn,2021-2022,646549.08,382527.02
ic,2017-2018,49705.33,50876.99
ic,2018-2019,12663.91,12788.51
ic,2019-2020,44284.70,43307.88
pch,2019-2020,16663.48,16260.22
phac-aspc,2018-2019,370773.90,375988.70
pwgsc-tpsgc,2018-2019,545.78,551.15
pwgsc-tpsgc,2019-2020,66584.79,66022.89
pwgsc-tpsgc,2020-2021,29225.09,27518.87
rcmp-grc,2017-2018,330439.78,338401.43
rcmp-grc,2018-2019,203949.79,207021.29
rcmp-grc,2019-2020,19742.76,19264.97
rcmp-grc,2020-2021,92259.11,88107.63
rcmp-grc,2021-2022,202.87,0.00
ssc-spc,2017-2018,174050.37,178473.18
ssc-spc,2018-2019,83683.81,84850.25
ssc-spc,2019-2020,184133.95,181522.20
ssc-spc,2020-2021,414763.85,394128.11
ssc-spc,2021-2022,29852.69,19791.15
