d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4809674.40,4934003.41
2018-2019,4689816.41,4761064.86
2019-2020,6415132.02,6361631.31
2020-2021,6310789.72,5996592.20
2021-2022,7758988.82,7197209.24
