d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,4111.68,4229.11
2_professional_services,2018-2019,88111.51,89284.67
2_professional_services,2019-2020,218184.52,216558.90
2_professional_services,2020-2021,268502.64,255475.90
2_professional_services,2021-2022,319726.95,297340.72
2_professional_services,2022-2023,326977.86,292113.01
3_information_technology,2017-2018,221241.80,228000.91
3_information_technology,2018-2019,140681.23,143836.92
3_information_technology,2019-2020,84247.35,83803.19
3_information_technology,2020-2021,108051.72,102939.52
3_information_technology,2021-2022,70855.05,66036.16
3_information_technology,2022-2023,430711.73,384343.96
7_travel,2021-2022,3438.07,3107.96
7_travel,2022-2023,47728.43,42915.46
8_security_and_protection,2021-2022,48098.58,43480.35
8_security_and_protection,2022-2023,222227.64,198850.22
9_human_capital,2017-2018,4584320.92,4725809.73
9_human_capital,2018-2019,4437741.41,4520321.96
9_human_capital,2019-2020,5966414.95,5919107.40
9_human_capital,2020-2021,5779291.44,5500715.68
9_human_capital,2021-2022,7445826.03,6916563.24
9_human_capital,2022-2023,8626247.21,7707106.14
