d_fiscal_year,total,total_constant_2019_dollars
2017-2018,998632.01,1029239.32
2018-2019,998632.01,1016885.98
2019-2020,1001367.99,993331.91
2020-2021,998632.01,952070.26
2021-2022,867305.06,815069.19
