owner_org,d_fiscal_year,total
cer-rec,2017-2018,150472.44
csc-scc,2020-2021,10714.66
dnd-mdn,2017-2018,200.02
dnd-mdn,2018-2019,83216.19
dnd-mdn,2019-2020,13340.00
ec,2020-2021,11500.73
hc-sc,2017-2018,20011.17
hc-sc,2018-2019,20746.80
hc-sc,2019-2020,18484.48
hc-sc,2020-2021,23513.67
lac-bac,2017-2018,18611.00
nrc-cnrc,2017-2018,1202006.87
nrc-cnrc,2018-2019,1150365.27
nrc-cnrc,2019-2020,1020752.44
nrc-cnrc,2020-2021,603529.77
nrcan-rncan,2017-2018,35877.36
nrcan-rncan,2018-2019,77884.72
nrcan-rncan,2019-2020,9042.60
nrcan-rncan,2020-2021,157618.38
