normalized_vendor_name,original_vendor_name
SMITHS DETECTION,SMITHS DETECTION - MONTREAL INC.
SMITHS DETECTION,SMITHS DETECTION - MONTREAL
SMITHS DETECTION,Smiths Detection - Montreal Inc.
SMITHS DETECTION,Smiths Detection - Montreal
SMITHS DETECTION,SMITHS DETECTION MONTREAL INC.
SMITHS DETECTION,Smiths Detection
SMITHS DETECTION,SMITHS DETECTION
SMITHS DETECTION,SMITH'S DETECTION
SMITHS DETECTION,Smiths Detection Montreal Inc.
SMITHS DETECTION,SMITHS DETECTION MONTREAL INC
SMITHS DETECTION,Smiths Détection Montréal Inc
SMITHS DETECTION,Smith Detection
