owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,5113276.28,5269726.03
cbsa-asfc,2018-2019,7742874.05,7863843.10
cbsa-asfc,2019-2020,8417755.72,8335717.16
cbsa-asfc,2020-2021,6030189.21,5749281.37
cbsa-asfc,2021-2022,6124925.86,5714788.24
csc-scc,2017-2018,92657.08,95210.44
csc-scc,2018-2019,338186.61,344910.08
csc-scc,2021-2022,213053.97,194278.84
dfatd-maecd,2017-2018,1393464.66,1437274.85
dfatd-maecd,2018-2019,46332.73,47041.92
dfatd-maecd,2019-2020,54187.74,53261.17
dfatd-maecd,2020-2021,97365.85,92785.28
dfatd-maecd,2021-2022,102250.86,96125.34
dnd-mdn,2017-2018,836838.79,862412.78
dnd-mdn,2018-2019,813786.00,828637.60
dnd-mdn,2019-2020,803063.39,796618.73
dnd-mdn,2020-2021,337900.99,321099.79
pwgsc-tpsgc,2017-2018,24256.97,24971.19
pwgsc-tpsgc,2019-2020,14774.29,14540.63
rcmp-grc,2017-2018,2262650.77,2331790.14
rcmp-grc,2018-2019,611765.94,625585.03
rcmp-grc,2019-2020,59235.25,58219.03
rcmp-grc,2020-2021,137986.33,131434.35
rcmp-grc,2021-2022,62048.30,59120.15
