owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,13388.48,12758.18
aafc-aac,2021-2022,22167.29,20743.29
cfia-acia,2017-2018,41319.98,42458.64
csc-scc,2019-2020,10712.40,10515.32
dfo-mpo,2021-2022,31737.59,28858.06
dnd-mdn,2017-2018,194933.05,200435.94
dnd-mdn,2018-2019,24353.16,24824.01
dnd-mdn,2019-2020,34414.40,34432.72
dnd-mdn,2020-2021,73984.69,70228.90
dnd-mdn,2021-2022,52175.48,48298.86
ec,2017-2018,199925.06,205880.51
ec,2018-2019,131088.78,133147.70
ec,2019-2020,314562.95,309473.32
ec,2020-2021,790185.63,752596.99
ec,2021-2022,945171.64,887580.67
hc-sc,2017-2018,38238.25,39410.22
hc-sc,2018-2019,63232.67,64265.14
hc-sc,2019-2020,28809.64,28729.02
hc-sc,2020-2021,96806.22,92278.42
hc-sc,2021-2022,86340.30,80793.88
nrc-cnrc,2017-2018,514944.76,530484.55
nrc-cnrc,2018-2019,730749.20,744593.38
nrc-cnrc,2019-2020,500906.25,496456.81
nrc-cnrc,2020-2021,540862.18,515297.31
nrc-cnrc,2021-2022,649747.00,605789.37
nrcan-rncan,2017-2018,39207.00,40403.12
nrcan-rncan,2018-2019,45592.23,46201.96
nrcan-rncan,2019-2020,75117.23,74880.14
nrcan-rncan,2020-2021,48960.76,46682.27
nrcan-rncan,2021-2022,150271.36,139085.08
