owner_org,d_fiscal_year,total
aafc-aac,2020-2021,13388.47752510528
cfia-acia,2017-2018,41319.98
csc-scc,2019-2020,10712.4
dnd-mdn,2017-2018,194933.05215846995
dnd-mdn,2018-2019,24353.15902574058
dnd-mdn,2019-2020,34414.39881578947
dnd-mdn,2020-2021,73984.69416666667
ec,2017-2018,199925.06427872862
ec,2018-2019,131088.77558194773
ec,2019-2020,314562.9492869276
ec,2020-2021,937241.4260520051
hc-sc,2017-2018,38238.248076923075
hc-sc,2018-2019,63232.66807692307
hc-sc,2019-2020,28809.638962065328
hc-sc,2020-2021,96806.22421533194
nrc-cnrc,2017-2018,589524.7588593155
nrc-cnrc,2018-2019,730749.2025
nrc-cnrc,2019-2020,500906.2546351351
nrc-cnrc,2020-2021,540862.1848895127
nrcan-rncan,2017-2018,39207
nrcan-rncan,2018-2019,45592.2261983471
nrcan-rncan,2019-2020,75117.22606342097
nrcan-rncan,2020-2021,48960.7602842103
