d_vendor_name,overall_total
"NAVPOINT CONSULTING GROUP",1699597.85645933
HOSKIN SCIENTIFIC,1681282.16
CORADIX TECHNOLOGY CONSULTING,1676905.9544176706
ARI FINANCIAL SERVICES,1594349.8824011993
CISTEL TECHNOLOGY,1541488.683897116
HITACHI DATA SYSTEMS,1449107.5
MORNEAU SHEPELL,1349899.257406809
PEPCO,1268069.79
ORANGUTECH,1260096.2232022753
MISHKUMI TECHNOLOGIES,1197086.5899999999
IMPERIAL OIL,1177941.6065649549
LIFE TECHNOLOGIES,1164558.73
MNP,1164108.1701470588
PODOLINSKY EQUIPMENT,1162602.1273988439
JOHN WILEY SONS,1078751.2801161103
ALTIS HUMAN RESOURCES,1008614.6431704587
ESRI,1006994.2865479452
DELL COMPUTER,1001390.9930232558
SIMPLEX GRINNELL,983799.7147117822
SENSUS COMMUNICATION SOLUTIONS,948272.25
EBSCO CANADA,933157.5042225708
SAS INSTITUTE,926947.3064889149
BDO CANADA,909537.659030303
TOYOTA CANADA,905020.8837389041
CALIAN,898350
PRICEWATERHOUSE COOPERS,889339.3708110641
SOFTCHOICE,889191.2307170152
GDI SERVICES,873627.0984543
SIEMENS,863296.0957062676
IRVING OIL,823339.6
TOSHIBA CANADA,810257.0499999999
GATEWAY MECHANICAL SERVICES,776382.27
COSSETTE COMMUNICATIONS,756784.94
AINSWORTH,729655.7781294964
SIERRA SYSTEMS GROUP,728622.564455852
THE KTL GROUP,721950
GOLDER ASSOCIATES,718961.8121853911
J P GRAVEL CONSTRUCTION,685946.64
HONEYWELL,666822.7690194031
TELECOM COMPUTER SERVICES,660146.99
D MARK BIOSCIENCES,635330.8274467012
BLACK MCDONALD,631204.9299999999
IMPERIAL CLEANERS,582034.1041067761
MICHANIE CONSTRUCTION,578076.37
MITSUBISHI MOTOR SALES,543922.33
GRAYBRIDGE INTERNATIONAL CONSULTING,505505.7999056604
QMR,483898.6065957447
EXCEL HUMAN RESOURCES,453585.928160301
FUJITSU,431543.95709721587
GETINGE CANADA,429006.74475125974
ADVANCED CHIPPEWA TECHNOLOGIES,412619.0949178832
STANTEC,403457.88574264204
ENVIROSAFE JANITORIAL,384737.18377823406
JUMEC CONSTRUCTION,383920.97220164613
STONEWORKS TECHNOLOGIES,381378.39999999997
DEFRAN,380080.39
WORKDYNAMICS TECHNOLOGIES,377225.2047291992
CAREWORX,374695.86210860725
THE RIGHT DOOR CONSULTING,364142.5
KWC ARCHITECTS,363699.54000000004
GLOBAL UPHOLSTERY,348826.89
D F S,341684.32744712994
WASTE CONNECTIONS OF CANADA,338153.68125753605
AVI SPL CANADA,336916.30000000005
GOSS GILROY,318156.40240475757
CARAHSOFT TECHNOLOGY,315062.0475012588
LUMINA IT,308919.9684309717
KONTZAMANIS GRAUMANN SMITH,300959.8096595926
BLUEWAVE ENERGY,294377.31
LARRY PENNER ENTERPRISES,290023.58490566036
KUBOTA CANADA,289170.37
KPMG,286973.75
AMEC FOSTER WHEELER AMERICAS,280948.32852694864
PLEIAD CANADA,279980.2148835462
HYPERTEC,278732.22
DILLON CONSULTING,277815.3
UNIVERSITY OF SASKATCHEWAN,255920.62168384882
INFO TECH RESEARCH GROUP,252419.6456521739
ADVANCED BUSINESS INTERIORS,248696.88
CAMPBELL SCIENTIFIC CANADA,244249.22
WSP,242257.84816129578
ROCHE DIAGNOSTICS,231419.09391517128
THE FIA GROUP 4083261 CANADA,227032.47999999998
ALCAIDE WEBSTER ARCHITECTS,222117.31999999998
UNIVERSITE LAVAL,212554.32502463053
PURESPIRIT SOLUTIONS,211788.34000000003
VMWARE,210506.78999999998
TEKNION,210163.28674698796
POLARIS INDUSTRIES,209995.22172194454
FACTIVA,204161.6
HOULE ELECTRIC,200503.16
TAG HR,199707.27000000002
UNIVERSITY OF ALBERTA,189499.85
FAST FORWARD FRENCH,188318.40072189353
WORKPLACE HEALTH AND COST SOLUTIONS,187840.18035369777
IFATHOM,187223.62329390354
SCHOELER HEATON ARCHITECTS,184645.4390642002
ISOMASS SCIENTIFIC,183902.25
PITNEY BOWES,183660.99250567748
OPENTEXT,180344.5795777067
CEDROM SNI,179110.08
SEGUIN MORRIS,174123.6
ESBE SCIENTIFIC INDUSTRIES,169790.21
ARCHITECTURE 49,167178.97999999998
EKOS RESEARCH ASSOCIATES,165699.76564885495
INTERACTIVE AUDIO VISUAL,165657.67
ENSEIGNES PATTISON SIGN GROUP,164341.37
CAN AM PLATFORMS CONSTRUCTION,164090.84999999998
PROTAK CONSULTING GROUP,163567.5
NITAM SOLUTIONS,159877.41999999998
MAXSYS STAFFING AND CONSULTING,157993.31999999998
TRM TECHNOLOGIES,153915.99867132868
QIAGEN,152744.65
OTIS ELEVATOR,150497.16971744318
NISSAN CANADA,150290.44
GRAND TOY,140206.37
UNIVERSITY OF WESTERN ONTARIO,137930.1
STERLING FUELS,137232.95
CANADA POST,132202.61206762266
PRA,132012.25
WOLTERS KLUWER,129286.9493442623
UNITED RENTALS OF CANADA,124956.76999999999
TURTLE ISLAND STAFFING,120850.21
CARMICHAEL ENGINEERING,120635
INLAND AUDIO VISUAL,120040.75
HITRAC,114537.15000000001
HEWLETT PACKARD,114125.90122763679
GENERAL ELECTRIC CANADA,112532.60241379311
ALS CANADA,109490.79
NORTH ATLANTIC PETROLEUM,109324.78
NOVA NETWORKS,102777.9
PRECISIONERP,99440
TROY LIFE FIRE SAFETY,97078.26
CNW GROUP,90965
ECOLE DE LANGUES LA CITE,88075.51475578407
JUMPING ELEPHANTS,84230.6549008168
LANGUAGE RESEARCH DEVELOPMENT GROUP,83149.00452488688
CSDC SYSTEMS,80556.58150684932
BRUKER,74762.95758625874
QUINTET CONSULTING,73167.5
FORRESTER RESEARCH,71627
CANSEL SURVEY EQUIPMENT,70364.94257756563
BOUTHILLETTE PARIZEAU,69559.88
UNIVERSITY OF WATERLOO,68860
GLOBAL KNOWLEDGE,66454.5
DALIAN ENTERPRISES,64618.06165320074
ENVIRONICS RESEARCH GROUP,61611.39
TYCO INTEGRATED FIRE SECURITY,60650.14396495071
BIOMERIEUX CANADA,60558.56
UNIVERSITY OF REGINA,60294
CANON,59912.05
MACDONALD DETTWILER AND ASSOCIATES,58584.94
PHASELOCK SYSTEMS INTERNATIONAL,56932.869999999995
APRON FUEL SERVICES,56350
ENGLOBE,54958.05
ECLIPSYS SOLUTIONS,54730.54
INSA,54163.353837837836
DLS TECHNOLOGY,52117.86
BLUMETRIC ENVIRONMENTAL,50994.6
THE HALIFAX COMPUTER CONSULTING GROUP,49296.25
CHUBB EDWARDS,49100.3
DALHOUSIE UNIVERSITY,47167.25
ECOLE DE LANGUES ABCE,44864.16439688716
JOHNSON CONTROLS CANADA,44381.26
LANSDOWNE TECHNOLOGIES,42657.5
GLOBAL TOTAL OFFICE,42580.020000000004
PRINTERS PLUS,42358.05
KONE,41910.80392556153
PANASONIC,41252.07000000001
CISION CANADA,40886.840314852845
CARLETON ELECTRIC,40318.4
UNIVERSITY OF OTTAWA,38879.060000000005
ATCO,38543.17
CUMMINS CANADA,38225
4PLAN CONSULTING,36499
GAP WIRELESS,36162.74
ST JOSEPH PRINT GROUP,35156
CBCI TELECOM,34824.310000000005
SUNCOR ENERGY,34736.87
UNIVERSITY OF BRITISH COLUMBIA,34398.75
CLOSEREACH,33357.6
ITEX,33278.5
SHI CANADA,33258.74272980501
EUROVIA QUEBEC CONSTRUCTION,30830.833820224718
PROSCI CANADA,30430.9
WASTE MANAGEMENT OF CANADA,29913.964712328765
GAMBLE TECHNOLOGIES,29694.91
WAJAX,29490.809999999994
SDL INTERNATIONAL CANADA,28827.984111349037
BRANDT TRACTOR,27835.68
THE MATHWORKS,27788.480000000003
IPSOS,24998.99
RISK SCIENCES INTERNATIONAL,24998.99
CONEXSYS,24992
NORTRAX CANADA,24955
IPSS,24940.41
PROMAXIS,24001.200000000004
UNIVERSITY OF TORONTO,24000
ADOBE,23871.260000000002
CONVERGINT TECHNOLOGIES,23648.129999999997
AB SCIEX,20731.08
ASBEX,20126.43
PURELOGIC,18537.572602739725
TOROMONT,17697.260000000002
GILMORE REPRODUCTIONS,15611.460000000001
LES INSTALLATIONS ELECTRIQUES,15554.26
APPLIED ELECTONICS,15415.98
GFL ENVIRONMENTAL,14978.58633378933
MINISTRY OF FINANCE,14950
NIMBLE INFORMATION STRATEGIES,14916
EXP SERVICES,14087.5
UNIVERSITY OF NEW BRUNSWICK,13800
3M CANADA COMPANY,13650
AIR LIQUIDE CANADA,13388.47752510528
TENAQUIP,12361.58
SNC LAVALIN,11772.869999999999
WESTBURY NATIONAL SHOW SYSTEMS,11353.68
CIMA,11300
SUPREMEX,11235
TETRA TECH,10922.630000000001
VALARD CONSTRUCTION,10500
HAWORTH,10016
JP2G CONSULTANTS,7225.564699738903
