d_fiscal_year,total,total_constant_2019_dollars
2017-2018,128468834.96,131722795.85
2018-2019,139642728.10,141623903.47
2019-2020,136090613.61,134562729.99
2020-2021,125672565.96,119350133.69
2021-2022,145722012.46,134715724.59
