d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2019-2020,58291.40,57261.38
11_defence,2020-2021,57657.79,54890.62
2_professional_services,2017-2018,62086.50,63579.00
2_professional_services,2018-2019,78694.56,79689.02
2_professional_services,2019-2020,55366.29,55488.25
2_professional_services,2021-2022,142300.73,129846.41
3_information_technology,2017-2018,334014.96,342222.13
3_information_technology,2018-2019,607927.22,617564.49
3_information_technology,2019-2020,1235390.39,1219018.17
3_information_technology,2020-2021,790015.74,751436.87
3_information_technology,2021-2022,1038017.20,961259.72
