owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,24575.91,25277.76
aandc-aadnc,2018-2019,11942.56,12054.13
aandc-aadnc,2019-2020,93834.44,93546.97
cfia-acia,2021-2022,61678.43,55870.43
cfia-acia,2022-2023,33205.79,29558.38
csps-efpc,2017-2018,29183.84,30033.53
csps-efpc,2018-2019,115992.62,117802.85
csps-efpc,2019-2020,66594.11,66022.14
csps-efpc,2020-2021,115102.37,109603.83
csps-efpc,2021-2022,83193.48,77240.01
csps-efpc,2022-2023,103027.59,92410.25
dfatd-maecd,2022-2023,257531.67,230462.98
dnd-mdn,2019-2020,58291.40,57315.32
dnd-mdn,2020-2021,57657.79,54996.96
ec,2021-2022,9338.01,8564.54
ec,2022-2023,8695.71,7839.48
elections,2017-2018,198119.45,204019.91
elections,2018-2019,495411.31,505373.39
elections,2019-2020,378095.78,377387.40
elections,2020-2021,625857.83,596492.53
elections,2021-2022,607233.22,569306.51
elections,2022-2023,1145889.88,1019774.29
ic,2021-2022,56957.56,51488.73
ic,2022-2023,495008.91,442518.75
infc,2022-2023,46311.47,41272.87
isc-sac,2018-2019,11942.56,12054.13
isc-sac,2019-2020,93834.44,93546.97
isc-sac,2021-2022,142300.73,130040.94
isc-sac,2022-2023,30156.45,27239.24
nserc-crsng,2019-2020,85223.71,84304.76
oag-bvg,2017-2018,82135.76,84558.09
oag-bvg,2018-2019,20289.47,20580.85
oag-bvg,2019-2020,39043.10,38710.55
oag-bvg,2020-2021,49055.54,46693.02
oag-bvg,2021-2022,52877.92,49191.87
oag-bvg,2022-2023,56202.94,50286.60
pwgsc-tpsgc,2017-2018,62086.50,63888.73
pwgsc-tpsgc,2018-2019,31043.25,31704.07
pwgsc-tpsgc,2019-2020,534131.09,521939.47
ssc-spc,2021-2022,154756.38,139897.30
ssc-spc,2022-2023,3853178.21,3426205.14
