owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2020-2021,11593.98,10945.84
csc-scc,2021-2022,41899.03,38954.60
csc-scc,2022-2023,41899.03,37491.42
dnd-mdn,2018-2019,111594.00,114159.96
dnd-mdn,2019-2020,688042.20,679809.11
dnd-mdn,2020-2021,1410343.50,1341903.74
dnd-mdn,2021-2022,341550.00,316283.43
dnd-mdn,2022-2023,48791.00,43177.37
nrcan-rncan,2021-2022,10584.00,9719.02
pc,2018-2019,36762.60,37592.58
pwgsc-tpsgc,2018-2019,241762.45,245239.34
pwgsc-tpsgc,2019-2020,747526.56,741352.94
pwgsc-tpsgc,2020-2021,26258.52,24762.93
pwgsc-tpsgc,2021-2022,62079.48,57578.90
pwgsc-tpsgc,2022-2023,14899.50,13304.31
