owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,100180.32,98812.97
aafc-aac,2020-2021,179799.90,171500.12
aafc-aac,2021-2022,154939.90,144986.72
aandc-aadnc,2017-2018,105804.20,109066.54
aandc-aadnc,2018-2019,65559.24,66718.57
aandc-aadnc,2019-2020,15360.31,15237.04
aandc-aadnc,2020-2021,85793.26,81653.79
aandc-aadnc,2021-2022,13322.50,12466.68
acoa-apeca,2020-2021,3540.43,3357.89
acoa-apeca,2021-2022,59673.74,55573.22
atssc-scdata,2017-2018,85871.85,88482.53
cbsa-asfc,2020-2021,24295.00,23234.61
cfia-acia,2018-2019,19775.00,20090.29
cic,2017-2018,99147.47,101975.01
cic,2019-2020,3157.92,3082.69
cic,2020-2021,20320.26,19370.61
cic,2021-2022,35999.38,33686.81
cnsc-ccsn,2017-2018,134513.10,138635.09
cnsc-ccsn,2018-2019,126551.81,128885.95
cnsc-ccsn,2019-2020,112583.12,111723.71
cnsc-ccsn,2020-2021,108506.49,103447.32
cnsc-ccsn,2021-2022,108506.49,101536.14
crtc,2018-2019,30640.83,31067.60
crtc,2019-2020,39321.45,38564.60
csa-asc,2019-2020,6798.69,6636.74
csa-asc,2020-2021,22131.89,21029.80
csc-scc,2020-2021,23052.00,21988.81
csps-efpc,2018-2019,11073.57,11205.78
csps-efpc,2019-2020,25651.43,25445.58
dfatd-maecd,2020-2021,123426.91,117769.58
dfatd-maecd,2021-2022,209647.80,196807.02
dfo-mpo,2017-2018,42488.00,43723.47
dfo-mpo,2018-2019,11048.88,11239.88
dfo-mpo,2020-2021,44573.41,42444.89
dnd-mdn,2017-2018,79052.92,81262.36
dnd-mdn,2018-2019,200043.58,203676.66
dnd-mdn,2019-2020,207646.67,206029.80
dnd-mdn,2020-2021,154347.77,146838.77
dnd-mdn,2021-2022,113691.73,107408.35
ec,2020-2021,19894.46,18983.64
ec,2021-2022,51788.66,47912.18
elections,2017-2018,58479.39,60119.21
elections,2018-2019,31120.61,31914.82
esdc-edsc,2019-2020,17358.56,17048.28
esdc-edsc,2020-2021,89359.30,85299.36
esdc-edsc,2021-2022,56924.49,52882.90
fpcc-cpac,2020-2021,147749.72,141149.05
fpcc-cpac,2021-2022,148316.50,138788.81
hc-sc,2017-2018,83055.00,85612.95
hc-sc,2018-2019,46329.81,46975.25
hc-sc,2019-2020,29104.02,28800.43
hc-sc,2020-2021,47180.28,44959.90
hc-sc,2021-2022,18645.00,17150.65
ic,2018-2019,13403.35,13556.57
ic,2019-2020,21132.28,20962.69
ic,2020-2021,39959.38,38120.34
isc-sac,2017-2018,10806.18,11103.97
isc-sac,2018-2019,75543.09,77048.02
jus,2019-2020,5943.94,5802.35
jus,2020-2021,33377.52,31821.27
nserc-crsng,2018-2019,7688.19,7753.76
nserc-crsng,2019-2020,136580.49,136254.41
nserc-crsng,2020-2021,31530.21,30060.10
osfi-bsif,2019-2020,76637.98,75623.23
osfi-bsif,2020-2021,114642.88,109297.60
osfi-bsif,2021-2022,114642.88,107278.34
pc,2020-2021,24172.32,23045.02
pc,2021-2022,5433.75,5177.32
pch,2017-2018,11359.53,11706.08
psc-cfp,2017-2018,23397.41,24082.98
psc-cfp,2018-2019,35111.56,35699.30
psc-cfp,2019-2020,42693.79,42351.17
psc-cfp,2020-2021,116.65,109.93
pwgsc-tpsgc,2019-2020,24998.99,24750.09
pwgsc-tpsgc,2021-2022,37911.50,34688.18
ssc-spc,2017-2018,48326.70,49737.09
ssc-spc,2018-2019,20556.22,20933.07
ssc-spc,2020-2021,1928.52,1829.09
ssc-spc,2021-2022,8184.98,7659.19
tbs-sct,2017-2018,1275309.85,1314276.33
tbs-sct,2018-2019,1053663.46,1073120.43
tbs-sct,2019-2020,1261753.47,1251256.38
tbs-sct,2020-2021,1100710.59,1049389.37
tbs-sct,2021-2022,1140809.10,1067167.09
tc,2017-2018,11025.00,11357.18
