owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2019-2020,312900.00,311020.31
dfo-mpo,2020-2021,713641.03,679813.60
dfo-mpo,2021-2022,874078.93,801595.53
ec,2020-2021,449321.90,425489.53
pc,2019-2020,397950.58,392418.27
pc,2020-2021,577503.35,552546.72
pwgsc-tpsgc,2020-2021,310278.53,294674.58
pwgsc-tpsgc,2021-2022,962242.10,892449.53
rcmp-grc,2019-2020,73228.27,71556.82
rcmp-grc,2020-2021,427004.38,405670.67
rcmp-grc,2021-2022,403045.65,378903.91
rcmp-grc,2022-2023,18875.54,17049.60
