normalized_vendor_name,original_vendor_name
DIRECT ENERGY BUSINESS SERVICES,Direct Energy Business Services Limited
DIRECT ENERGY BUSINESS SERVICES,DIRECT ENERGY BUSINESS SERVICES
DIRECT ENERGY BUSINESS SERVICES,Direct Energy Business Services
DIRECT ENERGY BUSINESS SERVICES,Direct Energy Business Services Inc.
DIRECT ENERGY BUSINESS SERVICES,DIRECT ENERGY BUSINESS SERVICES LIMITED
DIRECT ENERGY BUSINESS SERVICES,Direct Energy Business Services Ltd.
DIRECT ENERGY BUSINESS SERVICES,DIRECT ENERGY BUSINESS SERVICES INC.
