d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,12254641.79,12572163.28
1_facilities_and_construction,2018-2019,11717447.41,11899291.20
1_facilities_and_construction,2019-2020,3102800.84,3108380.73
1_facilities_and_construction,2020-2021,187208.95,176279.32
1_facilities_and_construction,2021-2022,1394515.68,1090880.28
5_transportation_and_logistics,2021-2022,369197.15,270787.65
