d_fiscal_year,total,total_constant_2019_dollars
2017-2018,12254641.79,12630189.19
2018-2019,11717447.41,11931052.93
2019-2020,3102800.84,3108742.77
2020-2021,187208.95,177556.80
2021-2022,1763712.83,1648532.31
