owner_org,d_fiscal_year,total,total_constant_2019_dollars
nrc-cnrc,2017-2018,15533.05,15961.10
nrc-cnrc,2018-2019,76753.24,77578.77
nrc-cnrc,2019-2020,48185.00,47101.30
pwgsc-tpsgc,2017-2018,12239108.74,12614228.10
pwgsc-tpsgc,2018-2019,11640694.17,11853474.16
pwgsc-tpsgc,2019-2020,3054615.84,3061641.47
pwgsc-tpsgc,2020-2021,187208.95,177556.80
pwgsc-tpsgc,2021-2022,1763712.83,1648532.31
