owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2021-2022,767.68,693.97
cic,2022-2023,14894.94,13294.80
cra-arc,2019-2020,142.52,139.27
cra-arc,2020-2021,51878.16,49406.07
cra-arc,2021-2022,17467.01,16147.96
cra-arc,2022-2023,5302.49,4789.55
dfatd-maecd,2021-2022,2614.87,2363.80
dfatd-maecd,2022-2023,35349.15,31630.57
dfo-mpo,2022-2023,334339.88,296925.19
hc-sc,2021-2022,4260.74,3851.64
hc-sc,2022-2023,57598.87,51539.71
irb-cisr,2022-2023,863.81,764.43
pwgsc-tpsgc,2021-2022,34575.40,31255.61
pwgsc-tpsgc,2022-2023,434113.38,388774.72
ssc-spc,2020-2021,799342.56,753585.72
ssc-spc,2021-2022,34384047.82,31967731.60
ssc-spc,2022-2023,32096365.94,28719905.50
statcan,2022-2023,42278.95,37799.35
tbs-sct,2021-2022,25349.97,22915.97
tbs-sct,2022-2023,342694.04,306644.06
tc,2018-2019,87917.88,88739.18
