d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,22600
3_information_technology,2017-2018,3040279.4995866395
3_information_technology,2018-2019,1249164.1909098492
3_information_technology,2019-2020,1343750.361238804
3_information_technology,2020-2021,126665.61738061342
6_industrial_products_and_services,2017-2018,45097.72
