normalized_vendor_name,original_vendor_name
ENTRUST,ENTRUST LIMITED
ENTRUST,ENTRUST LTD.
ENTRUST,ENTRUST LTD
ENTRUST,Entrust Limited
ENTRUST,ENTRUST DATACARD LIMITED
ENTRUST,Entrust Datacard Ltd.
ENTRUST,ENTRUST CORPORATION
ENTRUST,ENTRUST TECHNOLOGIES
ENTRUST,ENTRUST DATACARD LTD.
ENTRUST,ENTRUST  DATACARD LIMITED
ENTRUST,Entrust Datacard
ENTRUST,Entrust DataCard
ENTRUST,Entrust Limted
ENTRUST,ENTRUST
ENTRUST,Entrusted Limited
ENTRUST,Entrust Ltd.
ENTRUST,Entrust Incorporated
ENTRUST,ENTRUST TECHNOLOGIES LTD
ENTRUST,Entrust Corporation
ENTRUST,Entrust
ENTRUST,Entrust Datacard Limited
ENTRUST,ENTRUST INCORPORATED
ENTRUST,ENTRUST DATACARD
ENTRUST,Entrust Ltd
