d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,38438.60,39644.68
11_defence,2018-2019,6273.84,6441.33
11_defence,2020-2021,76013.14,71792.38
11_defence,2021-2022,11061.01,9998.98
11_defence,2022-2023,41687.31,36890.99
3_information_technology,2017-2018,199606.85,205478.41
3_information_technology,2018-2019,259257.15,262724.08
3_information_technology,2019-2020,259937.09,256818.66
3_information_technology,2020-2021,488925.60,463243.80
3_information_technology,2021-2022,1640237.80,1522996.43
3_information_technology,2022-2023,3646561.97,3259747.28
6_industrial_products_and_services,2017-2018,306068.72,315529.71
6_industrial_products_and_services,2018-2019,305895.92,311757.85
6_industrial_products_and_services,2019-2020,158280.52,156839.06
6_industrial_products_and_services,2020-2021,46660.44,44273.86
6_industrial_products_and_services,2021-2022,69160.20,62774.26
6_industrial_products_and_services,2022-2023,89157.37,79369.41
9_human_capital,2017-2018,12757.50,13121.83
9_human_capital,2018-2019,21000.00,21487.77
9_human_capital,2019-2020,16441.50,16401.36
9_human_capital,2020-2021,17077.50,16409.81
