d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2017-2018,56893.91,58235.02
it_devices_equipment,2018-2019,127491.84,128762.18
it_devices_equipment,2019-2020,77527.64,76465.03
it_devices_equipment,2020-2021,51590.94,49164.90
it_devices_equipment,2021-2022,131220.21,119660.94
it_software_licensing,2017-2018,142712.94,146247.25
it_software_licensing,2018-2019,131765.30,133607.92
it_software_licensing,2019-2020,182409.45,180177.17
it_software_licensing,2020-2021,437334.66,413504.39
it_software_licensing,2021-2022,1509017.59,1401256.02
