normalized_vendor_name,original_vendor_name
TEEL TECHNOLOGIES CANADA,TEEL TECHNOLOGIES CANADA INC
TEEL TECHNOLOGIES CANADA,Teel Technologies Canada Inc.
TEEL TECHNOLOGIES CANADA,Teel Technologies Canada Inc
TEEL TECHNOLOGIES CANADA,Teel Technologies Canada
TEEL TECHNOLOGIES CANADA,TEEL TECHNOLOGIES CANADA
TEEL TECHNOLOGIES CANADA,Teel Technologies Inc
TEEL TECHNOLOGIES CANADA,TEEL TECHNOLOGIES CANADA INC.
TEEL TECHNOLOGIES CANADA,TEEL TECHNOLOGIES
TEEL TECHNOLOGIES CANADA,Teel Tech Canada
TEEL TECHNOLOGIES CANADA,Teel TEchnologies Canada
TEEL TECHNOLOGIES CANADA,Teel Technologies
TEEL TECHNOLOGIES CANADA,Teel Technologies Inc.
