owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2019-2020,17159.87,16949.90
cfia-acia,2020-2021,22530.04,21418.64
cfia-acia,2021-2022,22530.04,17624.46
dfatd-maecd,2017-2018,107734.04,110525.78
dfatd-maecd,2018-2019,107734.04,109409.46
dfatd-maecd,2019-2020,19870.04,19553.03
dfatd-maecd,2020-2021,99958.51,95027.58
dfatd-maecd,2021-2022,99958.51,78194.00
hc-sc,2017-2018,1231918.84,1263841.89
hc-sc,2018-2019,1231918.84,1251077.00
hc-sc,2019-2020,1235293.97,1224869.35
hc-sc,2020-2021,1231918.84,1171148.64
hc-sc,2021-2022,1231918.84,963686.53
