owner_org,d_fiscal_year,total
cfia-acia,2019-2020,17159.8689002185
cfia-acia,2020-2021,22530.043699927166
dfatd-maecd,2017-2018,107734.04029385574
dfatd-maecd,2018-2019,107734.04029385574
dfatd-maecd,2019-2020,19870.040063847948
dfatd-maecd,2020-2021,99958.50622406638
hc-sc,2017-2018,1231918.844877049
hc-sc,2018-2019,1231918.844877049
hc-sc,2019-2020,1235293.965
hc-sc,2020-2021,1231918.844877049
