owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,740398.35,761819.42
cbsa-asfc,2018-2019,1444422.03,1475293.95
cbsa-asfc,2019-2020,666911.08,661591.15
cbsa-asfc,2020-2021,276968.54,263682.68
cbsa-asfc,2022-2023,0.00,0.00
cic,2018-2019,1869134.55,1898370.47
cic,2019-2020,8584335.78,8500124.45
cic,2020-2021,9858451.63,9388407.39
cic,2021-2022,7427600.54,6968204.82
dnd-mdn,2019-2020,24860.00,24671.82
dnd-mdn,2020-2021,281466.09,265218.67
dnd-mdn,2021-2022,19528761.94,18144569.47
dnd-mdn,2022-2023,6604857.24,5885176.46
esdc-edsc,2020-2021,107978.97,102205.03
esdc-edsc,2021-2022,789303.37,737131.92
esdc-edsc,2022-2023,5742857.53,5122767.54
ic,2017-2018,113982.61,117237.78
ic,2018-2019,338017.39,345690.24
ic,2020-2021,2988497.44,2850802.84
nrcan-rncan,2018-2019,24860.00,25294.77
pco-bcp,2017-2018,24747.00,25462.30
pwgsc-tpsgc,2019-2020,916878.64,896535.42
pwgsc-tpsgc,2020-2021,9576082.45,9119501.38
pwgsc-tpsgc,2021-2022,9576082.45,8903129.59
pwgsc-tpsgc,2022-2023,9576082.45,8568718.73
vac-acc,2019-2020,5334.76,5213.00
vac-acc,2020-2021,19525.24,18625.15
