d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,740398.3516483516
2_professional_services,2018-2019,2925436.196296854
2_professional_services,2019-2020,8609195.778141752
2_professional_services,2020-2021,9966430.598434784
3_information_technology,2018-2019,388120.3830369357
3_information_technology,2019-2020,666911.0807113543
3_information_technology,2020-2021,276968.53625171
