owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,93712.5
dfo-mpo,2018-2019,23322
dfo-mpo,2019-2020,114472.51
dfo-mpo,2020-2021,624930.43
ec,2017-2018,226644.40315024232
ec,2018-2019,278032.2831502423
ec,2019-2020,247548.84672051697
ec,2020-2021,69037.56489499193
pwgsc-tpsgc,2018-2019,821120.2886666666
pwgsc-tpsgc,2019-2020,324628.95133333333
ssc-spc,2017-2018,4839608.70393566
ssc-spc,2018-2019,4825009.55393566
ssc-spc,2019-2020,4838228.758193018
ssc-spc,2020-2021,7189727.327159405
