d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1063050.90,1089589.16
1_facilities_and_construction,2018-2019,467380.83,472971.49
1_facilities_and_construction,2019-2020,1689754.71,1685924.54
1_facilities_and_construction,2020-2021,195945.94,187787.86
1_facilities_and_construction,2021-2022,205046.69,146724.37
2_professional_services,2017-2018,45858.46,47075.65
2_professional_services,2018-2019,35285.54,35693.37
2_professional_services,2020-2021,385988.30,364840.54
2_professional_services,2021-2022,553489.25,232848.29
5_transportation_and_logistics,2017-2018,6664.09,6778.56
5_transportation_and_logistics,2018-2019,101349.66,102643.04
6_industrial_products_and_services,2017-2018,520188.70,529850.64
