owner_org,d_fiscal_year,total
dfo-mpo,2018-2019,18799.99
dfo-mpo,2019-2020,24840
dfo-mpo,2020-2021,15093.75
dnd-mdn,2017-2018,946164.3023255814
dnd-mdn,2018-2019,175275.6976744186
pc,2017-2018,141726.59422924902
pc,2018-2019,199379.9146415369
pc,2019-2020,325563.56535846315
pc,2020-2021,28594.06
pwgsc-tpsgc,2017-2018,547871.2489420605
pwgsc-tpsgc,2018-2019,151514.68418847048
pwgsc-tpsgc,2019-2020,162978.32772123895
pwgsc-tpsgc,2020-2021,538246.4291482301
rcmp-grc,2018-2019,59045.740000000005
rcmp-grc,2019-2020,1176372.82
