owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2018-2019,18799.99,19232.27
dfo-mpo,2019-2020,24840.00,24819.01
dfo-mpo,2020-2021,15093.75,14474.94
dnd-mdn,2017-2018,946164.30,975115.87
dnd-mdn,2018-2019,175275.70,179955.00
dnd-mdn,2022-2023,452432.50,402727.51
pc,2017-2018,141726.59,146325.49
pc,2018-2019,199379.91,202023.58
pc,2019-2020,325563.57,323516.43
pc,2020-2021,28594.06,27478.27
pc,2021-2022,92971.52,87758.08
pc,2022-2023,740040.95,658755.65
pwgsc-tpsgc,2017-2018,547871.25,563756.26
pwgsc-tpsgc,2018-2019,151514.68,154486.03
pwgsc-tpsgc,2019-2020,162978.33,159725.73
pwgsc-tpsgc,2020-2021,538246.43,507491.90
pwgsc-tpsgc,2021-2022,665564.42,605603.08
pwgsc-tpsgc,2022-2023,254610.00,226850.00
rcmp-grc,2018-2019,59045.74,59597.32
rcmp-grc,2019-2020,1176372.82,1173338.24
