d_most_recent_category,total,percentage
2_professional_services,7774035.12,0.9084891943321369
6_industrial_products_and_services,461527.7,0.053935044267585476
1_facilities_and_construction,254534.6403269755,0.02974542393375169
11_defence,67005,0.007830337466525984
