d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,38795.64,40042.81
11_defence,2017-2018,14910.00,15363.72
11_defence,2018-2019,67657.85,68614.60
11_defence,2019-2020,12772.15,12811.67
2_professional_services,2022-2023,16695.00,14774.16
6_industrial_products_and_services,2017-2018,213661.00,220549.92
6_industrial_products_and_services,2018-2019,4672261.91,4751164.10
6_industrial_products_and_services,2019-2020,1846040.68,1831579.42
6_industrial_products_and_services,2020-2021,1691003.23,1609579.66
6_industrial_products_and_services,2021-2022,57557.50,52435.73
6_industrial_products_and_services,2022-2023,19384.05,17210.13
