d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3912835.47,4034525.26
2018-2019,3381762.22,3441701.59
2019-2020,972893.28,960823.28
2020-2021,88136.49,83130.84
2021-2022,67684.61,63923.42
